img,camera_short_name,camera_long_name,counter,suspect,eye,height,width,areaDisc,saturationPixels,saturationLevel,scale,g,b,factor,M,P,C
G-TPC0430-R.jpg,TPC,Topcon,430,1,R,1934,1956,51768,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0431-L.jpg,TPC,Topcon,431,1,L,1934,1956,43981,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0432-L.jpg,TPC,Topcon,432,1,L,1934,1956,42599,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0433-R.jpg,TPC,Topcon,433,1,R,1934,1956,44732,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0434-R.jpg,TPC,Topcon,434,1,R,1934,1956,52558,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0435-L.jpg,TPC,Topcon,435,1,L,1934,1956,47729,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0436-L.jpg,TPC,Topcon,436,1,L,1934,1956,49842,6259,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0437-R.jpg,TPC,Topcon,437,1,R,1934,1956,35951,7266,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0438-L.jpg,TPC,Topcon,438,1,L,1934,1956,46375,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0439-L.jpg,TPC,Topcon,439,1,L,1934,1956,49461,9825,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0440-L.jpg,TPC,Topcon,440,1,L,1934,1956,49493,3915,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0441-L.jpg,TPC,Topcon,441,1,L,1934,1956,69422,12468,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0442-L.jpg,TPC,Topcon,442,1,L,1934,1956,60041,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0443-R.jpg,TPC,Topcon,443,1,R,1934,1956,50272,4664,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0444-L.jpg,TPC,Topcon,444,1,L,1934,1956,47169,1927,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0445-R.jpg,TPC,Topcon,445,1,R,1934,1956,48785,9486,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0446-L.jpg,TPC,Topcon,446,1,L,1934,1956,51214,8966,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0447-R.jpg,TPC,Topcon,447,1,R,1934,1956,53522,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0448-L.jpg,TPC,Topcon,448,1,L,1934,1956,55468,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0449-R.jpg,TPC,Topcon,449,1,R,1934,1956,45232,5235,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0450-L.jpg,TPC,Topcon,450,1,L,1934,1956,49338,4271,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0451-L.jpg,TPC,Topcon,451,1,L,1934,1956,61402,23,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0452-R.jpg,TPC,Topcon,452,1,R,1934,1956,45463,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0453-L.jpg,TPC,Topcon,453,1,L,1934,1956,50004,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0454-R.jpg,TPC,Topcon,454,1,R,1934,1956,51759,10909,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0455-R.jpg,TPC,Topcon,455,1,R,1934,1956,37511,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0456-R.jpg,TPC,Topcon,456,1,R,1934,1956,42218,22,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0457-L.jpg,TPC,Topcon,457,1,L,1934,1956,38671,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0458-R.jpg,TPC,Topcon,458,1,R,1934,1956,44470,8363,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0459-L.jpg,TPC,Topcon,459,1,L,1934,1956,47767,19747,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0460-R.jpg,TPC,Topcon,460,1,R,1934,1956,44597,12683,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0461-R.jpg,TPC,Topcon,461,1,R,1934,1956,47844,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0462-R.jpg,TPC,Topcon,462,1,R,1934,1956,56144,25567,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0463-R.jpg,TPC,Topcon,463,1,R,1934,1956,65004,25742,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0464-R.jpg,TPC,Topcon,464,1,R,1934,1956,45275,8557,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0465-L.jpg,TPC,Topcon,465,1,L,1934,1956,60319,7913,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0466-L.jpg,TPC,Topcon,466,1,L,1934,1956,59140,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0467-R.jpg,TPC,Topcon,467,1,R,1934,1956,49538,20750,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0468-L.jpg,TPC,Topcon,468,1,L,1934,1956,46629,17397,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0469-R.jpg,TPC,Topcon,469,1,R,1934,1956,55513,23312,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0470-R.jpg,TPC,Topcon,470,1,R,1934,1956,52833,7791,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0471-L.jpg,TPC,Topcon,471,1,L,1934,1956,39830,2963,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0472-R.jpg,TPC,Topcon,472,1,R,1934,1956,50883,7198,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0473-L.jpg,TPC,Topcon,473,1,L,1934,1956,53261,9380,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0474-R.jpg,TPC,Topcon,474,1,R,1934,1956,49641,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0475-R.jpg,TPC,Topcon,475,1,R,1934,1956,46938,15016,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0476-L.jpg,TPC,Topcon,476,1,L,1934,1956,43280,1597,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0477-R.jpg,TPC,Topcon,477,1,R,1934,1956,60967,22008,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0478-L.jpg,TPC,Topcon,478,1,L,1934,1956,54157,10201,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0479-R.jpg,TPC,Topcon,479,1,R,1934,1956,60259,18189,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0480-R.jpg,TPC,Topcon,480,1,R,1934,1956,44068,13556,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0481-L.jpg,TPC,Topcon,481,1,L,1934,1956,42868,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0482-R.jpg,TPC,Topcon,482,1,R,1934,1956,56856,20902,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0483-L.jpg,TPC,Topcon,483,1,L,1934,1956,56432,20799,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0484-R.jpg,TPC,Topcon,484,1,R,1934,1956,61251,24215,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0485-R.jpg,TPC,Topcon,485,1,R,1934,1956,58484,10439,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0486-L.jpg,TPC,Topcon,486,1,L,1934,1956,59386,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0487-L.jpg,TPC,Topcon,487,1,L,1934,1956,60906,249,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0488-L.jpg,TPC,Topcon,488,1,L,1934,1956,63202,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0489-R.jpg,TPC,Topcon,489,1,R,1934,1956,50062,7212,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0490-L.jpg,TPC,Topcon,490,1,L,1934,1956,56130,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0491-R.jpg,TPC,Topcon,491,1,R,1934,1956,43974,10718,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0492-L.jpg,TPC,Topcon,492,1,L,1934,1956,44331,58,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0493-R.jpg,TPC,Topcon,493,1,R,1934,1956,50958,21268,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0494-R.jpg,TPC,Topcon,494,1,R,1934,1956,76432,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0495-L.jpg,TPC,Topcon,495,1,L,1934,1956,66737,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0496-R.jpg,TPC,Topcon,496,1,R,1934,1956,55042,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0497-L.jpg,TPC,Topcon,497,1,L,1934,1956,61958,3120,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0498-L.jpg,TPC,Topcon,498,1,L,1934,1956,53791,7147,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0499-R.jpg,TPC,Topcon,499,1,R,1934,1956,38247,1808,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0500-L.jpg,TPC,Topcon,500,1,L,1934,1956,42882,7393,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0501-L.jpg,TPC,Topcon,501,1,L,1934,1956,53277,89,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0502-R.jpg,TPC,Topcon,502,1,R,1934,1956,51555,2,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0503-L.jpg,TPC,Topcon,503,1,L,1934,1956,59894,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0504-R.jpg,TPC,Topcon,504,1,R,1934,1956,53214,20231,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0505-L.jpg,TPC,Topcon,505,1,L,1934,1956,55681,19038,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0506-R.jpg,TPC,Topcon,506,1,R,1934,1956,37726,161,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0507-L.jpg,TPC,Topcon,507,1,L,1934,1956,42813,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0508-R.jpg,TPC,Topcon,508,1,R,1934,1956,53808,10785,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0509-R.jpg,TPC,Topcon,509,1,R,1934,1956,64115,13651,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0510-R.jpg,TPC,Topcon,510,1,R,1934,1956,62592,24378,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0511-L.jpg,TPC,Topcon,511,1,L,1934,1956,66156,24916,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0512-R.jpg,TPC,Topcon,512,1,R,1934,1956,55413,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0513-L.jpg,TPC,Topcon,513,1,L,1934,1956,48515,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0514-R.jpg,TPC,Topcon,514,1,R,1934,1956,68417,18810,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0515-L.jpg,TPC,Topcon,515,1,L,1934,1956,57404,17191,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0516-L.jpg,TPC,Topcon,516,1,L,1934,1956,55712,3951,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0517-L.jpg,TPC,Topcon,517,1,L,1934,1956,39403,13451,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0518-R.jpg,TPC,Topcon,518,1,R,1934,1956,58805,22418,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0519-L.jpg,TPC,Topcon,519,1,L,1934,1956,49496,17656,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0520-R.jpg,TPC,Topcon,520,1,R,1934,1956,45160,13891,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0521-R.jpg,TPC,Topcon,521,1,R,1934,1956,45985,8083,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0522-L.jpg,TPC,Topcon,522,1,L,1934,1956,49372,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0523-R.jpg,TPC,Topcon,523,1,R,1934,1956,68091,20298,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0524-L.jpg,TPC,Topcon,524,1,L,1934,1956,71858,21767,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0525-L.jpg,TPC,Topcon,525,1,L,1934,1956,35756,1864,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0526-R.jpg,TPC,Topcon,526,1,R,1934,1956,30766,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0527-R.jpg,TPC,Topcon,527,1,R,1934,1956,46485,19208,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0528-L.jpg,TPC,Topcon,528,1,L,1934,1956,53783,24221,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0529-R.jpg,TPC,Topcon,529,1,R,1934,1956,72293,30255,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0530-L.jpg,TPC,Topcon,530,1,L,1934,1956,54803,3417,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0531-R.jpg,TPC,Topcon,531,1,R,1934,1956,66005,23375,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0532-R.jpg,TPC,Topcon,532,1,R,1934,1956,49068,6045,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0533-L.jpg,TPC,Topcon,533,1,L,1934,1956,59314,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0534-L.jpg,TPC,Topcon,534,1,L,1934,1956,57186,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0535-R.jpg,TPC,Topcon,535,1,R,1934,1956,41186,5245,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0536-R.jpg,TPC,Topcon,536,1,R,1934,1956,60806,16332,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0537-L.jpg,TPC,Topcon,537,1,L,1934,1956,49096,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0538-R.jpg,TPC,Topcon,538,1,R,1934,1956,53138,7415,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0539-R.jpg,TPC,Topcon,539,1,R,1934,1956,23291,4961,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0540-R.jpg,TPC,Topcon,540,1,R,1934,1956,42837,3483,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0541-L.jpg,TPC,Topcon,541,1,L,1934,1956,36511,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0542-L.jpg,TPC,Topcon,542,1,L,1934,1956,51699,904,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0543-R.jpg,TPC,Topcon,543,1,R,1934,1956,56241,13150,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0544-L.jpg,TPC,Topcon,544,1,L,1934,1956,55136,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0545-R.jpg,TPC,Topcon,545,1,R,1934,1956,69445,28330,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0546-L.jpg,TPC,Topcon,546,1,L,1934,1956,64144,28422,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0547-R.jpg,TPC,Topcon,547,1,R,1934,1956,59573,24874,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0548-R.jpg,TPC,Topcon,548,1,R,1934,1956,44290,18824,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0549-R.jpg,TPC,Topcon,549,1,R,1934,1956,77027,4794,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0550-R.jpg,TPC,Topcon,550,1,R,1934,1956,48653,11008,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0551-L.jpg,TPC,Topcon,551,1,L,1934,1956,51590,13361,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0552-L.jpg,TPC,Topcon,552,1,L,1934,1956,36062,1,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0553-L.jpg,TPC,Topcon,553,1,L,1934,1956,43888,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0554-R.jpg,TPC,Topcon,554,1,R,1934,1956,50891,10949,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0555-L.jpg,TPC,Topcon,555,1,L,1934,1956,38344,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0556-L.jpg,TPC,Topcon,556,1,L,1934,1956,38563,29,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0557-R.jpg,TPC,Topcon,557,1,R,1934,1956,50326,20802,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0558-R.jpg,TPC,Topcon,558,1,R,1934,1956,52659,3333,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0559-R.jpg,TPC,Topcon,559,1,R,1934,1956,52736,6865,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0560-L.jpg,TPC,Topcon,560,1,L,1934,1956,47805,1842,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0561-L.jpg,TPC,Topcon,561,1,L,1934,1956,53778,15011,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0562-R.jpg,TPC,Topcon,562,1,R,1934,1956,65159,24683,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0563-R.jpg,TPC,Topcon,563,1,R,1934,1956,68610,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0564-L.jpg,TPC,Topcon,564,1,L,1934,1956,70411,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0565-L.jpg,TPC,Topcon,565,1,L,1934,1956,63880,10867,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0566-R.jpg,TPC,Topcon,566,1,R,1934,1956,40828,19277,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0567-R.jpg,TPC,Topcon,567,1,R,1934,1956,94266,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0568-L.jpg,TPC,Topcon,568,1,L,1934,1956,56274,3493,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0569-L.jpg,TPC,Topcon,569,1,L,1934,1956,38665,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0570-R.jpg,TPC,Topcon,570,1,R,1934,1956,41798,16,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0571-L.jpg,TPC,Topcon,571,1,L,1934,1956,38292,171,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0572-R.jpg,TPC,Topcon,572,1,R,1934,1956,44087,7392,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0573-L.jpg,TPC,Topcon,573,1,L,1934,1956,41363,4931,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0574-R.jpg,TPC,Topcon,574,1,R,1934,1956,55500,17969,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0575-L.jpg,TPC,Topcon,575,1,L,1934,1956,47345,3676,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0576-L.jpg,TPC,Topcon,576,1,L,1934,1956,49715,2366,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0577-R.jpg,TPC,Topcon,577,1,R,1934,1956,41663,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0578-R.jpg,TPC,Topcon,578,1,R,1934,1956,46774,10223,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0579-R.jpg,TPC,Topcon,579,1,R,1934,1956,66298,28424,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0580-L.jpg,TPC,Topcon,580,1,L,1934,1956,76798,31923,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0581-L.jpg,TPC,Topcon,581,1,L,1934,1956,39711,1110,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0582-L.jpg,TPC,Topcon,582,1,L,1934,1956,61261,27336,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0583-L.jpg,TPC,Topcon,583,1,L,1934,1956,48163,11155,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0584-L.jpg,TPC,Topcon,584,1,L,1934,1956,50414,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0585-R.jpg,TPC,Topcon,585,1,R,1934,1956,46839,11345,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0586-L.jpg,TPC,Topcon,586,1,L,1934,1956,44344,8442,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0587-L.jpg,TPC,Topcon,587,1,L,1934,1956,70015,26002,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0588-L.jpg,TPC,Topcon,588,1,L,1934,1956,55957,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0589-R.jpg,TPC,Topcon,589,1,R,1934,1956,48163,2310,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0590-L.jpg,TPC,Topcon,590,1,L,1934,1956,50264,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0591-R.jpg,TPC,Topcon,591,1,R,1934,1956,47432,1414,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0592-L.jpg,TPC,Topcon,592,1,L,1934,1956,43299,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0593-R.jpg,TPC,Topcon,593,1,R,1934,1956,56745,19704,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0594-L.jpg,TPC,Topcon,594,1,L,1934,1956,54807,7084,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0595-R.jpg,TPC,Topcon,595,1,R,1934,1956,50672,15165,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0596-R.jpg,TPC,Topcon,596,1,R,1934,1956,48671,20800,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0597-R.jpg,TPC,Topcon,597,1,R,1934,1956,55308,10655,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0598-L.jpg,TPC,Topcon,598,1,L,1934,1956,59865,8873,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0599-R.jpg,TPC,Topcon,599,1,R,1934,1956,61126,7700,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0600-L.jpg,TPC,Topcon,600,1,L,1934,1956,56477,11093,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0601-R.jpg,TPC,Topcon,601,1,R,1934,1956,30868,8519,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0602-R.jpg,TPC,Topcon,602,1,R,1934,1956,50372,2107,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0603-L.jpg,TPC,Topcon,603,1,L,1934,1956,62591,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0604-R.jpg,TPC,Topcon,604,1,R,1934,1956,48528,15905,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0605-L.jpg,TPC,Topcon,605,1,L,1934,1956,50311,14385,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0606-R.jpg,TPC,Topcon,606,1,R,1934,1956,60096,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0607-R.jpg,TPC,Topcon,607,1,R,1934,1956,50128,20493,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0608-L.jpg,TPC,Topcon,608,1,L,1934,1956,51682,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0609-L.jpg,TPC,Topcon,609,1,L,1934,1956,48578,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0610-R.jpg,TPC,Topcon,610,1,R,1934,1956,52319,3693,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0611-L.jpg,TPC,Topcon,611,1,L,1934,1956,61358,14661,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0612-R.jpg,TPC,Topcon,612,1,R,1934,1956,53986,15182,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0613-L.jpg,TPC,Topcon,613,1,L,1934,1956,44867,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0614-R.jpg,TPC,Topcon,614,1,R,1934,1956,79758,36664,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0615-L.jpg,TPC,Topcon,615,1,L,1934,1956,61506,12822,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0616-L.jpg,TPC,Topcon,616,1,L,1934,1956,51058,18674,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0617-R.jpg,TPC,Topcon,617,1,R,1934,1956,43595,13039,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0618-L.jpg,TPC,Topcon,618,1,L,1934,1956,32371,2297,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0619-R.jpg,TPC,Topcon,619,1,R,1934,1956,35384,3555,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0620-R.jpg,TPC,Topcon,620,1,R,1934,1956,55444,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0621-L.jpg,TPC,Topcon,621,1,L,1934,1956,42463,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0622-R.jpg,TPC,Topcon,622,1,R,1934,1956,50186,11517,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0623-L.jpg,TPC,Topcon,623,1,L,1934,1956,52836,16331,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0624-L.jpg,TPC,Topcon,624,1,L,1934,1956,48657,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0625-R.jpg,TPC,Topcon,625,1,R,1934,1956,66415,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0626-L.jpg,TPC,Topcon,626,1,L,1934,1956,71071,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0627-R.jpg,TPC,Topcon,627,1,R,1934,1956,47463,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0628-R.jpg,TPC,Topcon,628,1,R,1934,1956,48682,7516,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0629-L.jpg,TPC,Topcon,629,1,L,1934,1956,51648,41,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0630-R.jpg,TPC,Topcon,630,1,R,1934,1956,44543,21,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0631-L.jpg,TPC,Topcon,631,1,L,1934,1956,40029,3262,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0632-L.jpg,TPC,Topcon,632,1,L,1934,1956,41200,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0633-R.jpg,TPC,Topcon,633,1,R,1934,1956,31194,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0634-L.jpg,TPC,Topcon,634,1,L,1934,1956,40056,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0635-R.jpg,TPC,Topcon,635,1,R,1934,1956,38989,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0636-L.jpg,TPC,Topcon,636,1,L,1934,1956,43790,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0637-R.jpg,TPC,Topcon,637,1,R,1934,1956,52674,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0638-L.jpg,TPC,Topcon,638,1,L,1934,1956,54772,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0639-L.jpg,TPC,Topcon,639,1,L,1934,1956,50832,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0640-R.jpg,TPC,Topcon,640,1,R,1934,1956,56654,8274,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0641-L.jpg,TPC,Topcon,641,1,L,1934,1956,55621,1397,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0642-R.jpg,TPC,Topcon,642,1,R,1934,1956,40255,4867,99,1081,1,1,0.9985,64.52,18,62.85
G-TPC0643-L.jpg,TPC,Topcon,643,1,L,1934,1956,48331,0,0,1081,1,1,0.9985,64.52,18,62.85
G-TPC0644-R.jpg,TPC,Topcon,644,1,R,1934,1956,62819,29595,99,1081,1,1,0.9985,64.52,18,62.85
